"JSON_parentId","geometry_type","properties_level_id","properties_location_type","properties_parent_station","properties_platform_code","properties_stop_code","properties_stop_desc","properties_stop_id","properties_stop_name","properties_stop_timezone","properties_stop_url","properties_wheelchair_boarding","properties_zone_id","type"
"stops.geometry_64f8452a39ad0eff8728887e6d25c31f","Point","","0","","B","","","U700Z2P","Drnovská","","","0","P","Feature"
"stops.geometry_d1947a3f015904e40102c493d5c93fb9","Point","","0","","C","","","U700Z3P","Staré náměstí","","","0","P","Feature"
"stops.geometry_91b32a2cc64749c1f7d93fc2144da162","Point","","0","","D","","","U700Z4P","Drnovská","","","0","P","Feature"
"stops.geometry_36012a49ace82b5604f49cba3a533ff3","Point","","0","","A","","","U7011Z1","Horoměřice,Velká Brána","","","0","1","Feature"
"stops.geometry_4004bfa2d6a3f19d2b90d7f7488a92cf","Point","","0","","B","","","U7011Z2","Horoměřice,Velká Brána","","","0","1","Feature"
"stops.geometry_f1c4a0e00c54046c6b4aacda5424067e","Point","","0","","A","","","U701Z1P","Starodejvická","","","0","P","Feature"
"stops.geometry_b7957fc9bbbac4cdfe0a85f2290cde4d","Point","","0","","B","","","U701Z2P","Starodejvická","","","0","P","Feature"
"stops.geometry_e4a3abbd083556f69fcad771a88bba59","Point","","0","","A","","","U702Z1P","Starochuchelská","","","0","P","Feature"
"stops.geometry_3e83fbc280e8bf7cbc28553899b2770d","Point","","0","","A","","","U7031Z1","Borotice,Čelina,rozc.0.5","","","2","5","Feature"
"stops.geometry_56b75b9f706f58f4671a8d7f8b44f2ca","Point","","0","","B","","","U7031Z2","Borotice,Čelina,rozc.0.5","","","2","5","Feature"
"stops.geometry_6cf53b0dde9efcf7dfd6b4c476d3cf32","Point","","0","","A","","","U7038Z1N","Říčany,Politických vězňů","","","0","","Feature"
"stops.geometry_0be0f85e7337591818b63fa725c631ec","Point","","0","","B","","","U7038Z2N","Říčany,Politických vězňů","","","0","","Feature"
"stops.geometry_70902ff9173f79b7e90c826a3dfa2669","Point","U703L2","3","U703S1","","","","U703N1","","","","0","","Feature"
"stops.geometry_a8d33357943155e8b63c88d1a6cfd96b","Point","U703L1","3","U703S1","","","","U703N2","","","","0","","Feature"
"stops.geometry_bab4a7f50e47591bedeaee83925c1a2b","Point","U703L1","3","U703S1","","","","U703N3","","","","0","","Feature"
"stops.geometry_7d86d0d94e68ac3167e4ec5765e9ca88","Point","","1","","","","","U703S1","Staroměstská","","","2","P","Feature"
"stops.geometry_d517167a11dd52327eaa997e989d1313","Point","U703L0","2","U703S1","","","","U703S1E1","E1","","","2","","Feature"
"stops.geometry_8cc00f4b3cf6586b2cd37ffbd419b383","Point","U703L0","2","U703S1","","","","U703S1E2","E2","","","2","","Feature"
"stops.geometry_8d2beaacd790bf4dd1370d9fa0ea265a","Point","U703L0","2","U703S1","","","","U703S1E3","E3","","","2","","Feature"
"stops.geometry_7c9fc211d7959aa2ecd5fccff6ef2708","Point","U703L2","0","U703S1","1","","","U703Z101P","Staroměstská","","","2","P","Feature"
"stops.geometry_ab198aefea2b1f29a8d2519f7e34e59f","Point","U703L2","0","U703S1","2","","","U703Z102P","Staroměstská","","","2","P","Feature"
"stops.geometry_561c468666d2eca563b46d36efef234a","Point","","0","","A","","","U703Z1P","Staroměstská","","","1","P","Feature"
"stops.geometry_488a59f2b48b781c52a677d4a3a6cada","Point","","0","","B","","","U703Z2P","Staroměstská","","","1","P","Feature"
"stops.geometry_f92b6cf8e5cede77fbada6b6d3160549","Point","","0","","C","","","U703Z3P","Staroměstská","","","0","P","Feature"
"stops.geometry_426222d43de69ff289d68ffaf21113a0","Point","","0","","D","","","U703Z4P","Staroměstská","","","0","P","Feature"
"stops.geometry_c4b37bf519ccd702466daad46f02a112","Point","","0","","F","","","U703Z5P","Staroměstská","","","0","P","Feature"
"stops.geometry_a493001b11f53b4ecad070c4b27dc864","Point","","0","","1","","","U7043Z1","Kladno,J.Čapka","","","0","3","Feature"
"stops.geometry_8fd1c9716d849c631d588a2cd90db988","Point","","0","","2","","","U7043Z2","Kladno,J.Čapka","","","0","3","Feature"
"stops.geometry_1b745db978b58d073ce29c71baac196f","Point","","0","","A","","","U704Z1P","Starý Spořilov","","","0","P","Feature"
"stops.geometry_2bf197aa6a61a3447e7d69056e05ed45","Point","","0","","B","","","U704Z2P","Starý Spořilov","","","0","P","Feature"
"stops.geometry_63788c49dd875125803529457d7b134d","Point","","0","","61","","","U7057Z61","Zruč nad Sázavou,nám.","","","0","8","Feature"
"stops.geometry_a5befc701060ec16aacd87f6f3ae1427","Point","","0","","A","","","U705Z1P","Závodiště Chuchle","","","0","P","Feature"
"stops.geometry_c6b25cfef11a109519014c4037140553","Point","","0","","","","","U705Z301","Praha-Velká Chuchle","","","0","0","Feature"
"stops.geometry_d7f12e6f416005e936ef6720922307ba","Point","","0","","C","","","U705Z3P","Závodiště Chuchle","","","0","P","Feature"
"stops.geometry_c4660dbb0e8d4a30446f336cfb5b46e8","Point","","0","","A","","","U706Z1","Strojírenská","","","0","0","Feature"
"stops.geometry_892318eb3ce79bd9c2b0045176d39750","Point","","0","","A","","","U706Z1P","Strojírenská","","","0","P","Feature"
"stops.geometry_18cc85ad910aa3d6c725c3f1341d18fc","Point","","0","","B","","","U706Z2","Strojírenská","","","0","0","Feature"
"stops.geometry_13dde2a04808f5cc588497a52fed8f60","Point","","0","","B","","","U706Z2P","Strojírenská","","","0","P","Feature"
"stops.geometry_673c43ae8057769aa6f4d02f54105dba","Point","","0","","A","","","U707Z1P","Tiskařská","","","0","P","Feature"
"stops.geometry_8a4349f8d0f0e5840d93f48c28f0ce45","Point","","0","","B","","","U707Z2P","Tiskařská","","","0","P","Feature"
"stops.geometry_55b2f5611d2e54ac2271ac994eea2049","Point","","0","","B","","","U708Z2P","Zamenhofova","","","0","P","Feature"
"stops.geometry_05b948bfe8bbf61f1be874ef700adedd","Point","","0","","A","","","U709Z1P","Nárožní","","","0","P","Feature"
"stops.geometry_c0a41510fcf2f6eec646f464fe7f7787","Point","","0","","B","","","U709Z2P","Nárožní","","","0","P","Feature"
"stops.geometry_a35fa076aa4990ae8f520a9ce0db96e3","Point","","0","","A","","","U70Z1P","Černokostelecká","","","1","P","Feature"
"stops.geometry_d9a37b3248560500f5e4083a0f1638be","Point","","0","","B","","","U70Z2P","Černokostelecká","","","1","P","Feature"
"stops.geometry_f4021419af74a746e801b7b3d775cdcc","Point","","0","","C","","","U70Z3P","Černokostelecká","","","1","P","Feature"
"stops.geometry_be50fa0f45b01b06d62627b5ce16f5aa","Point","","0","","D","","","U70Z4P","Černokostelecká","","","1","P","Feature"
"stops.geometry_80ec8401238b36b3c7f000e6a2720080","Point","","0","","F","","","U70Z6P","Černokostelecká","","","0","P","Feature"
"stops.geometry_30bd48eee2d7f498f43f205a64bfe0cf","Point","","0","","G","","","U70Z7P","Černokostelecká","","","0","P","Feature"
"stops.geometry_f67bba1de777718a16fd36447234c352","Point","","0","","A","","","U710Z1P","Vackova","","","0","P","Feature"
"stops.geometry_42a1b5f814085f90be624069cc2815ef","Point","","0","","B","","","U710Z2P","Vackova","","","0","P","Feature"
"stops.geometry_560fea2fd3665d320e377302683380eb","Point","","0","","A","","","U711Z1P","Kovářova-KD Mlejn","","","0","P","Feature"
"stops.geometry_16ee959ecda9b7cf1ecc60b1cbe13297","Point","","0","","B","","","U711Z2P","Kovářova-KD Mlejn","","","0","P","Feature"
"stops.geometry_5d102c37209d6e05da158721eec7a3dc","Point","","0","","A","","","U712Z1P","Sídliště Stodůlky","","","0","P","Feature"
"stops.geometry_ac6e5a98af62cef13fa5627fc10baccf","Point","","0","","C","","","U712Z3P","Sídliště Stodůlky","","","0","P","Feature"
"stops.geometry_bb2759523d6b9c48137916672dcf1b9b","Point","U713L1","3","U713S1","","","","U713N1","","","","1","","Feature"
"stops.geometry_2512afe31bd99ea42589eecf9e7da593","Point","U713L0","3","U713S1","","","","U713N2","","","","1","","Feature"
"stops.geometry_74572ecfb4994f4b883c85912b77aba3","Point","U713L0","3","U713S1","","","","U713N3","","","","0","","Feature"
"stops.geometry_382cb54f04a675ca983550af326b1596","Point","","1","","","","","U713S1","Strašnická","","","1","P","Feature"
"stops.geometry_29503a2bbbcef5c79414809cf85257b7","Point","U713L0","2","U713S1","","","","U713S1E1","E1","","","1","","Feature"
"stops.geometry_2e1cce82e17755aead8250d56dc875a6","Point","U713L0","2","U713S1","","","","U713S1E2","E2","","","1","","Feature"
"stops.geometry_1928e46ff91f968840efa1df5a9e2d5e","Point","U713L0","2","U713S1","","","","U713S1E3","Mrštíkova ul., Starostrašnická ul.","","","2","","Feature"
"stops.geometry_ae95fdb6e42e8eaad573a6098d34563b","Point","U713L1","0","U713S1","1","","","U713Z101P","Strašnická","","","1","P","Feature"
"stops.geometry_f07d74134e46085db20396bfeda79d13","Point","U713L1","0","U713S1","2","","","U713Z102P","Strašnická","","","1","P","Feature"
"stops.geometry_405b23312b1bffc14cacded4f8fd1d87","Point","","0","","A","","","U713Z1P","Strašnická","","","1","P","Feature"
"stops.geometry_a5f565d89feed4d7571d0da7fa2f57cd","Point","","0","","B","","","U713Z2P","Strašnická","","","1","P","Feature"
"stops.geometry_a4188e200cc02927636d3753f4056bd3","Point","","0","","C","","","U713Z3P","Strašnická","","","0","P","Feature"
"stops.geometry_11e38da68cbef26657678a1c1c90e94d","Point","","0","","D","","","U713Z4P","Strašnická","","","0","P","Feature"
"stops.geometry_d649e6f54a5efc68c3496183f5d4be68","Point","","0","","E","","","U713Z5P","Strašnická","","","0","P","Feature"
"stops.geometry_8044a0f6d700c0c45ad2626ad4c7f54d","Point","","0","","A","","","U714Z1P","Strážní","","","1","P","Feature"
"stops.geometry_4931cc7dbab92ff38ad0a6cc19365d19","Point","","0","","B","","","U714Z2P","Strážní","","","1","P","Feature"
"stops.geometry_befb6e83f14cc4ef8fe96348865a4dce","Point","","0","","1","","","U7161Z1","Šípy","","","0","8","Feature"
"stops.geometry_c7c4c18211cec825b1d717b01838a7c6","Point","","0","","2","","","U7161Z2","Šípy","","","0","8","Feature"
"stops.geometry_c4154a083a1b4ce0c568f12c6fe5170c","Point","","0","","A","","","U716Z1","Jíloviště,Výzkumný ústav","","","0","B,1","Feature"
"stops.geometry_d69b354a5cb6a97e227ed5314bd568dd","Point","","0","","B","","","U716Z2","Jíloviště,Výzkumný ústav","","","0","B,1","Feature"
"stops.geometry_c4db39b45efdfdbb976d63bf4676d3dd","Point","","0","","A","","","U717Z1P","Strossmayerovo náměstí","","","1","P","Feature"
"stops.geometry_d4313fceabce73ce5a6ac25534c703c2","Point","","0","","B","","","U717Z2P","Strossmayerovo náměstí","","","1","P","Feature"
"stops.geometry_352a6ee3c6fa5c9751deee29d4338249","Point","","0","","D","","","U717Z4P","Strossmayerovo náměstí","","","1","P","Feature"
"stops.geometry_f5fa392d928adcdec4848f354e07cc2a","Point","","0","","E","","","U717Z5P","Strossmayerovo náměstí","","","1","P","Feature"
"stops.geometry_9cdea6f7e04f5cff80b6f9b95f28adc7","Point","","0","","F","","","U717Z6P","Strossmayerovo náměstí","","","0","P","Feature"
"stops.geometry_03ca98b42ac1d2bf67995ed5f910252d","Point","","0","","A","","","U718Z1P","Březiněveská","","","2","P","Feature"
"stops.geometry_9eb23d5fdd079e4d20381b11dc41fc0e","Point","","0","","B","","","U718Z2P","Březiněveská","","","2","P","Feature"
"stops.geometry_f0460b366fc0bd374ec6d24b353de8f7","Point","","0","","A","","","U719Z1","Sudějovická","","","0","B","Feature"
"stops.geometry_1d068732e74047b430909a6a6accc58b","Point","","0","","A","","","U719Z1P","Sudějovická","","","0","P","Feature"
"stops.geometry_93df80cab58b7dfe5622996b33caad0e","Point","","0","","B","","","U719Z2","Sudějovická","","","0","B","Feature"
"stops.geometry_473d94ca1bf563e6a847d894ab18e00e","Point","","0","","B","","","U719Z2P","Sudějovická","","","0","P","Feature"
"stops.geometry_bbb8ead6c425f02f5d55eb1c45bd4937","Point","","0","","A","","","U71Z1P","Černý kůň","","","1","P","Feature"
"stops.geometry_c7ef6b8d5a89609386f9a4394c6edf3b","Point","","0","","B","","","U71Z2P","Černý kůň","","","1","P","Feature"
"stops.geometry_534f7c31305242df0fad035c366e3113","Point","","0","","C","","","U71Z3P","Černý kůň","","","0","P","Feature"
"stops.geometry_eb246cb18db471b314b18fcf008dab4a","Point","","0","","D","","","U71Z4P","Černý kůň","","","0","P","Feature"
"stops.geometry_91c5d2e66c35f47906e1fa313a31c72c","Point","","0","","E","","","U71Z5P","Černý kůň","","","0","P","Feature"
"stops.geometry_69e072c0944f3e9f5d82f11886fde21f","Point","","0","","F","","","U71Z6P","Černý kůň","","","0","P","Feature"
"stops.geometry_79fae0cdc2d12cd17a79eacc99efbcb9","Point","","0","","A","","","U720Z1","Smaragdová","","","0","0","Feature"
"stops.geometry_de3ec139420655688f5f29f38933b914","Point","","0","","A","","","U720Z1P","Smaragdová","","","0","P","Feature"
"stops.geometry_76e017f84ab0251fe68308af669a87fa","Point","","0","","A","","","U721Z1","Suchdolské náměstí","","","0","B","Feature"
"stops.geometry_eadca0685ceee070cf04d9d9e4b21e27","Point","","0","","A","","","U721Z1P","Suchdolské náměstí","","","0","P","Feature"
"stops.geometry_10050dd18ed59cb863214a7756575386","Point","","0","","B","","","U721Z2","Suchdolské náměstí","","","0","B","Feature"
"stops.geometry_34bdaf6f9006dd4c5632c619913219e7","Point","","0","","B","","","U721Z2P","Suchdolské náměstí","","","0","P","Feature"
"stops.geometry_b5b59a40d57e4c5d03fc6628ebe4305a","Point","","0","","A","","","U722Z1P","Sulická","","","0","P","Feature"
"stops.geometry_91e778479d775922af0ce684cd8c0049","Point","","0","","B","","","U722Z2P","Sulická","","","0","P","Feature"
"stops.geometry_a08a745c5e03316150a1eb0ffae1950a","Point","","0","","A","","","U723Z1P","Vršovický hřbitov","","","0","P","Feature"
"stops.geometry_c3ec0df7dfaa35162e50c9c6fb8ef0c8","Point","","0","","B","","","U723Z2P","Vršovický hřbitov","","","0","P","Feature"
"stops.geometry_15b15e3df7347911fc0a0280499cd44f","Point","","0","","A","","","U724Z1P","Svatoplukova","","","2","P","Feature"
"stops.geometry_f576641085e3a13d370f67dc7bc11c2d","Point","","0","","B","","","U724Z2P","Svatoplukova","","","1","P","Feature"
"stops.geometry_7491e6ab7cef7bdb57fb5646702fcc34","Point","","0","","61","","","U7256Z61","Horka II,Buda","","","0","8","Feature"
"stops.geometry_19621c41a8cca1583e8aac5bfccc720c","Point","","0","","A","","","U725Z1P","Tehovičky","","","0","P","Feature"
"stops.geometry_4521f768729f440ee968b54c2be2b88a","Point","","0","","B","","","U725Z2P","Tehovičky","","","0","P","Feature"
"stops.geometry_4ebf7a2de1805bd7a0e6c5a12424d9ab","Point","","0","","A","","","U726Z1P","Ke Xaverovu","","","0","P","Feature"
"stops.geometry_95bac734186b73e95ae5eb9aeb43fe04","Point","","0","","B","","","U726Z2P","Ke Xaverovu","","","0","P","Feature"
"stops.geometry_ae3403137553aa08cd6bc8f8499137c9","Point","","0","","1","","","U7270Z1","Miličín,Petrovice,Loučka","","","0","8","Feature"
"stops.geometry_95126d3f262883a0509dbff627a6d9c0","Point","","0","","2","","","U7270Z2","Miličín,Petrovice,Loučka","","","0","8","Feature"
"stops.geometry_e723323d4fab208d38c95e7d464305f4","Point","","0","","A","","","U727Z1P","Darwinova","","","0","P","Feature"
"stops.geometry_939e666494564abb2b42e32a7afcac7a","Point","","0","","B","","","U727Z2P","Darwinova","","","0","P","Feature"
"stops.geometry_cb44b228fd83f188e03aff23b37bc896","Point","","0","","A","","","U728Z1P","Šatovka","","","0","P","Feature"
"stops.geometry_8080dacdd241f925fff60aac6c52ddf0","Point","","0","","B","","","U728Z2P","Šatovka","","","0","P","Feature"
"stops.geometry_528e9578506bfe503f82b627f2e19964","Point","","0","","A","","","U729Z1P","Šeberák","","","0","P","Feature"
"stops.geometry_28ed9121526817a2be0dbda25ce4ef70","Point","","0","","C","","","U729Z3P","Šeberák","","","0","P","Feature"
"stops.geometry_a2eef01d935f95fb59eb7f05a0c50618","Point","","0","","A","","","U72Z1P","Lehovec","","","1","P","Feature"
"stops.geometry_ddadf5a59c13f401e3ff4899e015807f","Point","","0","","B","","","U72Z2P","Lehovec","","","1","P","Feature"
"stops.geometry_25e3a941efc9cae395fb599257d9bcda","Point","","0","","C","","","U72Z3P","Lehovec","","","1","P","Feature"
"stops.geometry_aae9f07df531741c67dc8f1c20f6eac0","Point","","0","","D","","","U72Z4P","Lehovec","","","0","P","Feature"
"stops.geometry_11de173e05fec4a69ab8fef381d5da0f","Point","","0","","53","","","U72Z53P","Lehovec","","","0","P","Feature"
"stops.geometry_4aabcf19ebc9ac3983375ce971ecde63","Point","","0","","E","","","U72Z5P","Lehovec","","","0","P","Feature"
"stops.geometry_fa8253122f9c35e712bf9af1e8e96f09","Point","","0","","G","","","U72Z7P","Lehovec","","","0","P","Feature"
"stops.geometry_3b254b888fac104fcc54faf47ed789f3","Point","","0","","H","","","U72Z8P","Lehovec","","","0","P","Feature"
"stops.geometry_72159d293581da520229e32142f302ff","Point","","0","","A","","","U730Z1","Šeberov","","","0","B","Feature"
"stops.geometry_e4ffdb33a1dfe61aaf84bfd2d87b867b","Point","","0","","A","","","U730Z1P","Šeberov","","","0","P","Feature"
"stops.geometry_0926d6e646f2fdb47d114f0a49a2c2ca","Point","","0","","B","","","U730Z2","Šeberov","","","0","B","Feature"
"stops.geometry_b885ec663370c66f15babe2a8518a368","Point","","0","","B","","","U730Z2P","Šeberov","","","0","P","Feature"
"stops.geometry_596c68b6067589ff717795b4c8d60e7d","Point","","0","","A","","","U731Z1","V Ladech","","","0","B","Feature"
"stops.geometry_8c8265978991c4769773bc7c07a21a1e","Point","","0","","A","","","U731Z1P","V Ladech","","","0","P","Feature"
"stops.geometry_8ffb103d5a1428a4dc83d9ed6ca4e244","Point","","0","","B","","","U731Z2","V Ladech","","","0","B","Feature"
"stops.geometry_c51f2e91ecb2d4067e558fdff7bb2499","Point","","0","","B","","","U731Z2P","V Ladech","","","0","P","Feature"
"stops.geometry_5843b733d86bf51cc30ae7789edcdcd2","Point","","0","","A","","","U732Z1P","Bolevecká","","","0","P","Feature"
"stops.geometry_8dfdb767deb9675d671e77fca747b52f","Point","","0","","B","","","U732Z2P","Bolevecká","","","0","P","Feature"
"stops.geometry_8c1a1e104a8683609e6739b83b9ecc14","Point","","0","","A","","","U733Z1P","Šmukýřka","","","0","P","Feature"
"stops.geometry_42186c90e15cc720e3bd233fd755ba48","Point","","0","","B","","","U733Z2P","Šmukýřka","","","0","P","Feature"
"stops.geometry_d8c314c72229e49e751023246367ba1b","Point","","0","","A","","","U735Z1P","Šperlova","","","0","P","Feature"
"stops.geometry_87988ad28ddf9d47336b210d303365ba","Point","","0","","B","","","U735Z2P","Šperlova","","","0","P","Feature"
"stops.geometry_3f8f4bda0cddfda1f70b67cd3772ace3","Point","","0","","A","","","U736Z1P","Špitálka","","","0","P","Feature"
"stops.geometry_5716e4cde878963d482678f7f195ee03","Point","","0","","B","","","U736Z2P","Špitálka","","","0","P","Feature"
"stops.geometry_6cbd5075c0b6c35d5e72d1e840269ffb","Point","","0","","A","","","U737Z1P","Štefkova","","","0","P","Feature"
"stops.geometry_21b1c29b566a9234f900f2173ac54810","Point","","0","","B","","","U737Z2P","Štefkova","","","0","P","Feature"
"stops.geometry_ad36e748c63ff9f9964c8ef30bac8586","Point","","0","","A","","","U738Z1P","Štěchovická","","","0","P","Feature"
"stops.geometry_3e9b4ca538b5ac7e7f4d1bf8d4ff3c1e","Point","","0","","B","","","U738Z2P","Štěchovická","","","0","P","Feature"
"stops.geometry_484dc25a1ef7841ec2a02034e94cc745","Point","","0","","A","","","U739Z1P","Štěpánská","","","1","P","Feature"
"stops.geometry_fc814504219030b17b1db0a4323ad0ae","Point","","0","","B","","","U739Z2P","Štěpánská","","","2","P","Feature"
"stops.geometry_cdfe25cec4ffb1da6d063aa8fb078ee1","Point","","0","","C","","","U739Z3P","Štěpánská","","","0","P","Feature"
"stops.geometry_41085406b8f708011ad99e8cc204895c","Point","","0","","A","","","U73Z1P","Červený Vrch","","","1","P","Feature"
"stops.geometry_aab171117c3fc190aa9b6a3bfa6170b5","Point","","0","","B","","","U73Z2P","Červený Vrch","","","1","P","Feature"
"stops.geometry_b4b67808b6d28a4391e4095aafc39356","Point","","0","","A","","","U740Z1P","Štěpničná","","","2","P","Feature"
"stops.geometry_44ef6fc3ac3175c431b07688b064f7b1","Point","","0","","B","","","U740Z2P","Štěpničná","","","2","P","Feature"
"stops.geometry_d9e9f4401bfe46aee9d8960ca64de6cf","Point","","0","","C","","","U740Z3","Štěpničná","","","0","0","Feature"
"stops.geometry_bcfc08491d747e8af2dbf587dfac1692","Point","","0","","C","","","U740Z3P","Štěpničná","","","0","P","Feature"
"stops.geometry_c3bac6c9f3bb51bbf2cdd4821da493bb","Point","","0","","D","","","U740Z4","Štěpničná","","","0","0","Feature"
"stops.geometry_809d7c9284dfe84d47f3a56aaf09bb18","Point","","0","","D","","","U740Z4P","Štěpničná","","","0","P","Feature"
"stops.geometry_f5770fdf084b7c0f3c874150157baa49","Point","","0","","A","","","U741Z1","Ústřední","","","0","0","Feature"
"stops.geometry_552ea3380b739a58037934b69e5184ff","Point","","0","","A","","","U741Z1P","Ústřední","","","0","P","Feature"
"stops.geometry_40a3c723ad43a44ace5354b34feca489","Point","","0","","B","","","U741Z2","Ústřední","","","0","0","Feature"
"stops.geometry_98190892de64a20d3b512e6aab9e7ccc","Point","","0","","B","","","U741Z2P","Ústřední","","","0","P","Feature"
"stops.geometry_63489ed22e01ff81b545c207d828cbdd","Point","","0","","C","","","U741Z3P","Ústřední","","","0","P","Feature"
